x	y	hex_location	travel_regions	connected_regions	landmass	terrain	feature	natural_wonder_order	continent	number_of_units	resource	resource_boolean	improvement	improvement_owner	road	appeal	river_e	river_se	river_sw	river_count	river_map	cliff_map	flags1	flags2	flags3	flags4	flags5	flags6	flags7	buffer1	buffer1_flag	buffer2	city_1	city_2	district	owner	world_wonder	tile_length
39	23	1548333	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	1	1	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
40	23	1548388	524295	393221	1900572	4226188894	170002756	0	2214543540	0	2091319476	1	4294967295	-1	-1	0	0	-1	-1	3	35	0	64	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
41	23	1548467	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	3	-1	4	5	3	28	0	160	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
42	23	1548522	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	3	-1	-1	5	1	8	0	32	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
43	23	1548577	524295	393221	1900572	4226188894	170002756	0	2214543540	0	1791970261	1	4294967295	-1	-1	1	-1	-1	-1	0	0	0	0	64	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	65536	65536	4294967295	2	4294967295	96
44	23	1548673	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	2471732552	1	4294967295	-1	-1	1	-1	-1	-1	0	0	0	0	64	0	0	0	0	0	""	""	""	65536	65536	4294967295	2	4294967295	72
45	23	1548745	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
46	23	1548800	524295	393221	1900572	4226188894	4294967295	0	2214543540	1	4294967295	0	4294967295	-1	-1	1	0	1	-1	3	7	0	192	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
47	23	1548855	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	1	-1	-1	-1	1	16	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
48	23	1548910	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
49	23	1548965	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	2	33	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
50	23	1549020	524295	393221	1900572	4226188894	170002756	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	2	33	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
51	23	1549099	524295	393221	1900572	2213004848	592796099	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	1	32	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
52	23	1549178	524295	393221	1900572	2213004848	592796099	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
53	23	1549257	524295	393221	1900572	4226188894	170002756	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
54	23	1549336	524295	393221	1900572	4226188894	170002756	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	1	1	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
55	23	1549415	524295	393221	1900572	4226188894	170002756	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	3	4	-1	4	39	0	192	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
56	23	1549494	524295	393221	1900572	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	3	4	5	4	30	0	224	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
57	23	1549573	524295	393221	1900572	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	3	49	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
58	23	1549652	524295	393221	1835035	4226188894	2265104033	0	2214543540	0	772802784	1	4294967295	-1	-1	0	-1	-1	-1	1	32	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
59	23	1549731	524295	393221	1835035	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
60	23	1549786	524295	393221	1835035	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
61	23	1549841	524295	393221	2097183	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
62	23	1549896	524295	393221	2097183	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
63	23	1549951	524295	393221	2097183	4226188894	4294967295	0	2214543540	0	772802784	1	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
64	23	1550006	524295	393221	2097183	4226188894	4294967295	0	2214543540	0	772802784	1	4294967295	-1	-1	0	3	-1	-1	2	3	0	64	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
65	23	1550061	524295	393221	2097183	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	2	2	24	0	32	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
66	23	1550116	524295	393221	2097183	4226188894	4294967295	0	2214543540	0	4294967295	0	1434118760	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	"01000000754ca3d90a000000000000050000000000000000"	0	""	""	""	""	""	""	79
67	23	1550195	524295	393221	2097183	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
68	23	1550250	524295	393221	2097183	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
69	23	1550305	524295	393221	2097183	4226188894	4294967295	0	2214543540	0	772802784	1	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
70	23	1550360	524295	393221	2097183	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
71	23	1550415	524295	393221	2162720	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	3	4	-1	2	6	0	192	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
72	23	1550494	524295	393221	2162720	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	3	49	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
73	23	1550573	524295	393221	2228257	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	1	32	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
74	23	1550652	524295	393221	2228257	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
75	23	1550707	524295	393221	2293794	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
76	23	1550762	524295	393221	2293794	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	3	-1	-1	1	2	0	64	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
77	23	1550841	524295	393221	327684	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	2	4	57	0	32	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
78	23	1550920	524295	393221	327684	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	2	33	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
79	23	1550999	524295	393221	327684	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	2	33	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
80	23	1551078	524295	393221	327684	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	2	33	0	8	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
81	23	1551157	524295	393221	327684	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	2	33	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
82	23	1551236	524295	393221	327684	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	2	33	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
83	23	1551315	524295	393221	327684	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	1	32	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
0	24	1551370	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
1	24	1551425	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
2	24	1551480	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
3	24	1551535	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
4	24	1551590	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
5	24	1551645	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
6	24	1551700	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
7	24	1551755	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
8	24	1551810	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
9	24	1551865	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
10	24	1551920	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
11	24	1551975	65536	65536	4294967295	1204357597	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
12	24	1552030	65536	65536	4294967295	1248885265	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
13	24	1552085	65536	65536	4294967295	1248885265	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
14	24	1552140	65536	65536	4294967295	1248885265	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
15	24	1552195	3145775	1572887	2490405	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	5	-1	-1	-1	1	1	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
16	24	1552250	3145775	1572887	2490405	4226188894	170002756	0	2214543540	0	4294967295	0	4294967295	-1	-1	3	-1	-1	-1	1	32	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
17	24	1552329	3145775	1572887	2490405	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	5	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
18	24	1552384	65536	65536	4294967295	1248885265	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
19	24	1552439	65536	65536	4294967295	1248885265	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
20	24	1552494	3080238	1507350	2424868	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	4	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
21	24	1552549	3080238	1507350	2424868	3872285854	4294967295	0	2214543540	0	4294967295	0	1434118760	-1	-1	1	-1	-1	-1	0	0	0	8	0	0	1	0	0	0	"01000000754ca3d90a000000000000050000000000000000"	0	""	""	""	""	""	""	79
22	24	1552628	3080238	1507350	2424868	4226188894	170002756	0	2214543540	0	4294967295	0	4294967295	-1	-1	1	-1	1	-1	1	4	0	128	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
23	24	1552707	3080238	1507350	2424868	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	3	-1	1	2	2	12	0	160	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
24	24	1552762	3080238	1507350	2424868	4226188894	4294967295	0	2214543540	1	4294967295	0	4294967295	-1	-1	0	-1	1	2	2	12	0	160	64	0	0	0	0	0	""	""	""	65536	65536	4294967295	7	4294967295	72
25	24	1552834	3080238	1507350	2424868	4226188894	4294967295	0	2214543540	1	772802784	1	4294967295	-1	-1	1	-1	-1	2	1	8	0	40	64	0	0	0	0	0	""	""	""	65536	65536	4294967295	7	4294967295	72
26	24	1552906	3080238	1507350	2424868	4226188894	4294967295	0	2214543540	0	772802784	1	4294967295	-1	-1	4	-1	-1	-1	0	0	0	0	64	0	0	0	0	0	""	""	""	65536	65536	4294967295	7	4294967295	72
27	24	1552978	65536	65536	4294967295	1248885265	4294967295	0	4294967295	0	673592983	1	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
28	24	1553033	65536	65536	4294967295	1248885265	4294967295	0	4294967295	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
29	24	1553088	524295	393221	1900572	2213004848	592796099	0	2214543540	0	4294967295	0	4294967295	-1	-1	-1	-1	4	5	2	12	0	160	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
30	24	1553167	524295	393221	1900572	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	1	-1	4	5	2	12	0	160	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
31	24	1553246	524295	393221	1900572	4226188894	170002756	0	2214543540	0	4294967295	0	4294967295	-1	-1	1	-1	-1	5	1	8	0	32	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
32	24	1553325	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
33	24	1553380	524295	393221	1900572	4226188894	170002756	0	2214543540	0	1890872177	1	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
34	24	1553459	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	772802784	1	4294967295	-1	-1	2	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
35	24	1553514	524295	393221	1900572	4226188894	170002756	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
36	24	1553593	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	1807168256	1	4294967295	-1	-1	0	0	-1	-1	1	2	0	64	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
37	24	1553648	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	4	5	4	60	0	160	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
38	24	1553703	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	5	1	8	0	32	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
39	24	1553758	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	0	-1	-1	2	3	0	64	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
40	24	1553813	524295	393221	1900572	4226188894	170002756	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	4	5	3	28	0	160	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
41	24	1553892	524295	393221	1900572	4226188894	170002756	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	5	1	8	0	32	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
42	24	1553971	524295	393221	1900572	4226188894	4294967295	0	2214543540	1	4294967295	0	4294967295	-1	-1	2	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
43	24	1554026	524295	393221	1900572	4226188894	170002756	0	2214543540	0	2091319476	1	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
44	24	1554105	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	1	-1	-1	-1	1	1	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
45	24	1554160	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	2	33	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
46	24	1554215	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	1	0	-1	-1	3	35	0	64	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
47	24	1554270	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	1	-1	-1	5	2	24	0	32	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
48	24	1554325	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	772802784	1	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
49	24	1554380	524295	393221	1900572	2213004848	592796099	0	2214543540	0	4294967295	0	4294967295	-1	-1	2	-1	1	-1	1	4	0	128	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
50	24	1554459	524295	393221	1900572	2213004848	592796099	0	2214543540	0	4294967295	0	4294967295	-1	-1	2	-1	1	2	2	12	0	160	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
51	24	1554538	524295	393221	1900572	2213004848	592796099	0	2214543540	0	2091319476	1	4294967295	-1	-1	-1	0	1	2	3	14	0	224	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
52	24	1554617	524295	393221	1900572	2213004848	592796099	0	2214543540	0	2091319476	1	4294967295	-1	-1	-3	-1	-1	-1	3	49	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
53	24	1554696	524295	393221	1900572	2213004848	592796099	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	2	33	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
54	24	1554775	524295	393221	1900572	4226188894	170002756	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	3	-1	-1	3	35	0	64	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
55	24	1554854	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	3	1	2	4	30	0	224	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
56	24	1554909	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	2	3	56	0	32	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
57	24	1554964	524295	393221	1900572	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	4	-1	1	4	0	128	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
58	24	1555019	524295	393221	1835035	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	3	4	5	3	14	0	224	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
59	24	1555098	524295	393221	1835035	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	2	48	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
60	24	1555177	524295	393221	1835035	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
61	24	1555232	524295	393221	2097183	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
62	24	1555287	524295	393221	2097183	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
63	24	1555342	524295	393221	2097183	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
64	24	1555397	524295	393221	2097183	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	3	-1	-1	1	2	0	64	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
65	24	1555452	524295	393221	2097183	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	2	3	56	0	32	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
66	24	1555507	524295	393221	2097183	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
67	24	1555562	524295	393221	2097183	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
68	24	1555617	524295	393221	2097183	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
69	24	1555672	524295	393221	2097183	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
70	24	1555727	524295	393221	2097183	4226188894	4294967295	0	2214543540	0	772802784	1	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
71	24	1555782	524295	393221	2162720	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
72	24	1555837	524295	393221	2162720	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	4	-1	1	4	0	128	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
73	24	1555916	524295	393221	2228257	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	3	4	5	3	14	0	224	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
74	24	1555995	524295	393221	2228257	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	2	48	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
75	24	1556074	524295	393221	2293794	4226188894	4294967295	0	2214543540	0	332101523	1	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
76	24	1556129	524295	393221	2293794	4226188894	4294967295	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
77	24	1556184	524295	393221	327684	4226188894	2265104033	0	2214543540	0	4294967295	0	4294967295	-1	-1	0	-1	4	-1	1	4	0	128	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
78	24	1556263	524295	393221	327684	4226188894	4294967295	0	2214543540	0	3433347640	1	4294967295	-1	-1	0	-1	4	5	2	12	0	160	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
